Time	Dallas1	Dallas2	Thermocouple1	Thermocouple2	Thermocouple3	Thermistor1	Thermistor2
1785.328000	32.690000	32.750000	31.250000	32.250000	31.750000	596.000000	594.000000
1786.462000	32.750000	32.810000	31.250000	32.250000	31.750000	596.000000	594.000000
1787.581000	32.750000	32.810000	31.500000	32.250000	31.750000	596.000000	594.000000
1788.691000	32.690000	32.810000	31.250000	32.250000	31.750000	596.000000	594.000000
1789.804000	32.750000	32.750000	31.250000	32.250000	31.750000	596.000000	595.000000
1790.912000	32.750000	32.810000	31.250000	32.250000	31.750000	596.000000	594.000000
1792.023000	32.750000	32.810000	31.250000	32.000000	31.750000	596.000000	595.000000
1793.166000	32.750000	32.810000	31.250000	32.000000	31.750000	596.000000	595.000000
1794.296000	32.750000	32.810000	31.250000	32.000000	31.750000	596.000000	595.000000
1795.417000	32.750000	32.810000	31.250000	32.250000	31.750000	596.000000	595.000000
1796.532000	32.750000	32.810000	31.250000	32.250000	31.750000	596.000000	595.000000
1797.661000	32.750000	32.810000	31.250000	32.250000	31.750000	597.000000	595.000000
1798.802000	32.750000	32.810000	31.250000	32.250000	31.750000	597.000000	594.000000
1799.936000	32.750000	32.810000	31.250000	32.000000	31.750000	596.000000	595.000000
1801.043000	32.810000	32.810000	31.000000	32.250000	31.750000	597.000000	594.000000
1802.167000	32.810000	32.810000	31.250000	32.250000	31.750000	597.000000	596.000000
1803.274000	32.750000	32.880000	31.250000	32.250000	31.750000	596.000000	595.000000
1804.404000	32.810000	32.880000	31.000000	32.250000	31.750000	597.000000	595.000000
1805.527000	32.810000	32.810000	31.250000	32.250000	31.750000	597.000000	595.000000
1806.645000	32.750000	32.810000	31.250000	32.250000	31.750000	596.000000	594.000000
1807.766000	32.810000	32.810000	31.250000	32.250000	31.750000	596.000000	596.000000
1808.890000	32.810000	32.810000	31.250000	32.250000	31.750000	598.000000	595.000000
1810.023000	32.810000	32.880000	31.250000	32.250000	31.750000	596.000000	595.000000
1811.159000	32.810000	32.880000	31.000000	32.250000	31.750000	597.000000	596.000000
1812.287000	32.810000	32.880000	31.250000	32.250000	31.750000	597.000000	596.000000
1813.409000	32.810000	32.880000	31.250000	32.000000	31.750000	597.000000	596.000000
1814.536000	32.810000	32.880000	31.250000	32.250000	31.750000	597.000000	595.000000
1815.659000	32.810000	32.880000	31.250000	32.250000	31.750000	597.000000	595.000000
1816.795000	32.810000	32.940000	31.250000	32.250000	31.750000	597.000000	596.000000
1817.893000	32.810000	32.940000	31.250000	32.250000	31.750000	598.000000	596.000000
1819.040000	32.880000	32.880000	31.250000	32.250000	31.750000	597.000000	596.000000
1820.162000	32.810000	32.880000	31.250000	32.250000	31.750000	597.000000	597.000000
1821.290000	32.880000	32.880000	31.250000	32.250000	31.750000	597.000000	596.000000
1822.410000	32.880000	32.880000	31.000000	32.250000	31.750000	598.000000	596.000000
1823.535000	32.880000	32.940000	31.250000	32.250000	32.000000	598.000000	596.000000
1824.650000	32.880000	32.940000	31.000000	32.250000	31.750000	597.000000	596.000000
1825.774000	32.880000	32.940000	31.500000	32.250000	31.750000	598.000000	595.000000
1826.923000	32.880000	32.940000	31.250000	32.250000	31.750000	598.000000	596.000000
1828.056000	32.880000	32.940000	31.250000	32.000000	31.750000	599.000000	596.000000
1829.174000	32.880000	32.940000	31.250000	32.250000	32.000000	597.000000	595.000000
1830.309000	32.880000	32.940000	31.250000	32.250000	32.000000	597.000000	597.000000
1831.428000	32.880000	32.940000	31.000000	32.250000	31.750000	598.000000	596.000000
1832.551000	32.880000	32.940000	31.250000	32.250000	32.000000	598.000000	596.000000
1833.679000	32.880000	32.940000	31.250000	32.250000	31.750000	598.000000	596.000000
1834.804000	32.880000	32.940000	31.500000	32.250000	32.000000	598.000000	596.000000
1835.918000	32.940000	32.940000	31.250000	32.250000	32.000000	598.000000	596.000000
1837.035000	32.940000	33.000000	31.250000	32.250000	31.750000	599.000000	596.000000
1838.169000	32.940000	32.940000	31.250000	32.500000	31.750000	598.000000	596.000000
1839.303000	32.940000	33.000000	31.250000	32.250000	31.750000	597.000000	596.000000
1840.435000	32.940000	33.000000	31.250000	32.250000	32.000000	598.000000	597.000000
1841.555000	32.940000	32.940000	31.250000	32.500000	32.000000	598.000000	597.000000
1842.673000	32.940000	33.000000	31.250000	32.500000	32.000000	598.000000	596.000000
1843.790000	32.940000	33.000000	31.250000	32.250000	32.000000	598.000000	597.000000
1844.925000	32.940000	33.000000	31.250000	32.250000	32.000000	598.000000	597.000000
1846.061000	32.940000	33.000000	31.500000	32.500000	32.000000	599.000000	597.000000
1847.178000	32.940000	33.000000	31.250000	32.500000	32.000000	599.000000	596.000000
1848.314000	32.940000	33.000000	31.250000	32.250000	32.000000	599.000000	597.000000
1849.435000	32.940000	33.000000	31.500000	32.250000	32.000000	599.000000	596.000000
1850.559000	32.940000	33.000000	31.500000	32.250000	32.000000	598.000000	596.000000
1851.698000	33.000000	33.000000	31.500000	32.500000	32.000000	599.000000	597.000000
1852.794000	33.000000	33.000000	31.250000	32.250000	32.000000	599.000000	597.000000
1853.923000	32.940000	33.000000	31.500000	32.250000	32.000000	599.000000	597.000000
1855.059000	32.940000	33.060000	31.500000	32.250000	32.000000	599.000000	597.000000
1856.161000	33.000000	33.060000	31.500000	32.250000	32.000000	599.000000	597.000000
1857.286000	33.000000	33.060000	31.250000	32.500000	32.000000	599.000000	597.000000
1858.406000	33.000000	33.060000	31.250000	32.250000	32.000000	599.000000	597.000000
1859.532000	33.000000	33.060000	31.250000	32.250000	32.000000	599.000000	598.000000
1860.651000	33.000000	33.060000	31.250000	32.250000	32.000000	599.000000	599.000000
1861.790000	33.000000	33.060000	31.250000	32.250000	32.000000	599.000000	597.000000
1862.947000	33.000000	33.060000	31.500000	32.250000	32.000000	600.000000	597.000000
1864.076000	33.000000	33.060000	31.500000	32.500000	32.000000	599.000000	597.000000
1865.170000	33.000000	33.060000	31.500000	32.500000	32.000000	599.000000	597.000000
1866.298000	33.000000	33.060000	31.250000	32.500000	32.000000	599.000000	598.000000
1867.426000	33.000000	33.130000	31.500000	32.500000	32.000000	599.000000	597.000000
1868.564000	33.000000	33.130000	31.250000	32.500000	32.000000	600.000000	597.000000
1869.681000	33.000000	33.130000	31.500000	32.250000	32.000000	599.000000	597.000000
1870.820000	33.000000	33.060000	31.500000	32.250000	32.000000	599.000000	597.000000
1871.958000	33.060000	33.130000	31.250000	32.250000	32.000000	600.000000	597.000000
1873.112000	33.000000	33.130000	31.250000	32.500000	32.000000	599.000000	598.000000
1874.237000	33.060000	33.130000	31.500000	32.250000	32.000000	599.000000	598.000000
1875.330000	33.060000	33.130000	31.250000	32.500000	32.000000	599.000000	597.000000
1876.457000	33.060000	33.130000	31.500000	32.500000	32.000000	599.000000	598.000000
1877.576000	33.000000	33.130000	31.500000	32.500000	32.000000	600.000000	598.000000
1878.692000	33.060000	33.130000	31.250000	32.500000	32.000000	599.000000	598.000000
1879.823000	33.060000	33.130000	31.500000	32.500000	32.000000	600.000000	598.000000
1880.963000	33.060000	33.130000	31.500000	32.500000	32.000000	599.000000	598.000000
1882.101000	33.060000	33.130000	31.500000	32.250000	32.000000	600.000000	597.000000
1883.223000	33.060000	33.130000	31.500000	32.500000	32.000000	600.000000	598.000000
1884.353000	33.060000	33.130000	31.500000	32.500000	32.000000	599.000000	598.000000
1885.453000	33.130000	33.190000	31.500000	32.250000	32.000000	600.000000	598.000000
1886.581000	33.130000	33.190000	31.250000	32.500000	32.000000	600.000000	598.000000
1887.711000	33.060000	33.130000	31.500000	32.500000	32.000000	600.000000	598.000000
1888.852000	33.130000	33.130000	31.500000	32.500000	32.000000	600.000000	598.000000
1889.992000	33.130000	33.190000	31.500000	32.500000	32.000000	599.000000	599.000000
1891.133000	33.060000	33.190000	31.500000	32.500000	32.000000	600.000000	599.000000
1892.276000	33.130000	33.190000	31.500000	32.500000	32.000000	600.000000	598.000000
1893.367000	33.130000	33.190000	31.750000	32.500000	32.000000	600.000000	599.000000
1894.498000	33.130000	33.190000	31.750000	32.500000	32.250000	601.000000	599.000000
1895.642000	33.130000	33.190000	31.750000	32.500000	32.250000	601.000000	598.000000
1896.773000	33.130000	33.190000	31.500000	32.500000	32.250000	600.000000	599.000000
1897.869000	33.130000	33.190000	31.500000	32.500000	32.250000	601.000000	599.000000
1898.967000	33.130000	33.190000	31.750000	32.500000	32.250000	600.000000	599.000000
1900.106000	33.130000	33.190000	31.750000	32.500000	32.250000	600.000000	599.000000
1901.227000	33.130000	33.190000	31.500000	32.500000	32.250000	600.000000	599.000000
1902.358000	33.190000	33.250000	31.500000	32.500000	32.000000	600.000000	599.000000
1903.454000	33.190000	33.190000	31.500000	32.500000	32.000000	600.000000	599.000000
1904.616000	33.190000	33.250000	31.500000	32.500000	32.250000	600.000000	599.000000
1905.750000	33.190000	33.250000	31.500000	32.500000	32.250000	601.000000	599.000000
1906.889000	33.190000	33.250000	31.750000	32.500000	32.000000	601.000000	600.000000
1908.028000	33.190000	33.250000	31.500000	32.500000	32.250000	601.000000	599.000000
1909.127000	33.190000	33.250000	31.750000	32.500000	32.000000	599.000000	599.000000
1910.259000	33.190000	33.250000	31.500000	32.500000	32.250000	601.000000	599.000000
1911.391000	33.190000	33.250000	31.500000	32.500000	32.250000	601.000000	600.000000
1912.536000	33.190000	33.250000	31.500000	32.500000	32.000000	601.000000	600.000000
1913.669000	33.190000	33.250000	31.500000	32.500000	32.250000	601.000000	599.000000
1914.810000	33.190000	33.250000	31.750000	32.500000	32.000000	601.000000	599.000000
1915.954000	33.190000	33.250000	31.500000	32.500000	32.250000	601.000000	600.000000
1917.090000	33.190000	33.250000	31.500000	32.500000	32.250000	601.000000	600.000000
1918.231000	33.250000	33.250000	31.750000	32.500000	32.250000	601.000000	600.000000
1919.339000	33.190000	33.310000	31.750000	32.500000	32.250000	602.000000	599.000000
1920.483000	33.190000	33.310000	31.750000	32.750000	32.250000	601.000000	599.000000
1921.617000	33.190000	33.310000	31.750000	32.500000	32.000000	601.000000	599.000000
1922.762000	33.250000	33.310000	31.750000	32.500000	32.250000	601.000000	600.000000
1923.907000	33.250000	33.310000	31.750000	32.500000	32.250000	602.000000	599.000000
1925.040000	33.250000	33.250000	31.750000	32.500000	32.250000	602.000000	600.000000
1926.181000	33.250000	33.310000	31.750000	32.500000	32.250000	602.000000	599.000000
1927.305000	33.250000	33.310000	31.750000	32.750000	32.250000	602.000000	601.000000
1928.439000	33.250000	33.310000	31.750000	32.500000	32.250000	602.000000	600.000000
1929.587000	33.250000	33.310000	31.750000	32.750000	32.250000	602.000000	600.000000
1930.720000	33.250000	33.310000	31.750000	32.750000	32.250000	602.000000	600.000000
1931.853000	33.250000	33.310000	31.750000	32.750000	32.250000	602.000000	600.000000
1933.000000	33.250000	33.310000	31.750000	32.500000	32.250000	602.000000	601.000000
1934.133000	33.310000	33.310000	31.500000	32.500000	32.250000	602.000000	600.000000
1935.257000	33.250000	33.380000	31.750000	32.750000	32.250000	601.000000	599.000000
1936.392000	33.310000	33.310000	31.750000	32.750000	32.250000	602.000000	600.000000
1937.531000	33.310000	33.380000	32.000000	32.750000	32.250000	602.000000	600.000000
1938.666000	33.250000	33.380000	31.750000	32.750000	32.250000	602.000000	601.000000
1939.824000	33.310000	33.380000	31.750000	32.750000	32.250000	602.000000	600.000000
1940.954000	33.310000	33.380000	31.750000	32.500000	32.250000	602.000000	600.000000
1942.087000	33.310000	33.380000	31.750000	32.500000	32.250000	602.000000	600.000000
1943.231000	33.310000	33.380000	31.750000	32.750000	32.250000	602.000000	600.000000
1944.365000	33.310000	33.380000	32.000000	32.500000	32.250000	602.000000	601.000000
1945.509000	33.310000	33.380000	32.000000	32.750000	32.250000	602.000000	601.000000
1946.648000	33.310000	33.380000	32.000000	32.500000	32.250000	602.000000	601.000000
1947.785000	33.310000	33.440000	31.750000	32.750000	32.250000	603.000000	601.000000
1948.931000	33.310000	33.380000	32.000000	32.750000	32.250000	602.000000	601.000000
1950.075000	33.310000	33.440000	31.750000	32.750000	32.250000	603.000000	601.000000
1951.217000	33.380000	33.380000	32.000000	32.750000	32.250000	603.000000	601.000000
1952.351000	33.310000	33.440000	32.000000	32.750000	32.250000	603.000000	600.000000
1953.495000	33.380000	33.440000	32.000000	32.750000	32.250000	602.000000	601.000000
1954.628000	33.310000	33.440000	32.000000	32.750000	32.250000	603.000000	601.000000
1955.775000	33.380000	33.440000	32.000000	32.500000	32.250000	602.000000	601.000000
1956.910000	33.380000	33.440000	32.000000	32.750000	32.250000	603.000000	601.000000
1958.050000	33.380000	33.440000	31.750000	32.750000	32.250000	602.000000	601.000000
1959.201000	33.380000	33.440000	32.000000	32.750000	32.250000	603.000000	601.000000
1960.332000	33.380000	33.440000	32.000000	32.750000	32.250000	603.000000	601.000000
1961.481000	33.380000	33.440000	31.750000	32.750000	32.250000	603.000000	602.000000
1962.616000	33.380000	33.440000	32.000000	32.750000	32.250000	603.000000	602.000000
1963.753000	33.380000	33.440000	32.000000	33.000000	32.250000	603.000000	601.000000
1964.898000	33.380000	33.440000	32.000000	32.750000	32.250000	604.000000	601.000000
1966.031000	33.380000	33.440000	31.750000	32.750000	32.250000	603.000000	601.000000
1967.192000	33.380000	33.440000	32.000000	32.750000	32.250000	603.000000	602.000000
1968.321000	33.380000	33.500000	32.000000	32.750000	32.250000	603.000000	601.000000
1969.456000	33.380000	33.440000	32.000000	32.750000	32.250000	604.000000	601.000000
1970.580000	33.440000	33.500000	32.000000	32.750000	32.250000	603.000000	602.000000
1971.730000	33.380000	33.500000	32.000000	32.750000	32.250000	603.000000	602.000000
1972.881000	33.440000	33.500000	32.000000	32.750000	32.250000	604.000000	602.000000
1974.018000	33.440000	33.500000	32.000000	32.750000	32.500000	603.000000	602.000000
1975.153000	33.440000	33.500000	32.000000	32.750000	32.250000	603.000000	602.000000
1976.296000	33.440000	33.500000	32.000000	32.750000	32.250000	604.000000	602.000000
1977.450000	33.440000	33.500000	32.000000	32.750000	32.250000	603.000000	601.000000
1978.592000	33.440000	33.500000	32.000000	32.750000	32.500000	604.000000	602.000000
1979.744000	33.440000	33.500000	31.750000	32.750000	32.250000	604.000000	602.000000
1980.853000	33.440000	33.500000	31.500000	32.750000	32.250000	604.000000	602.000000
1981.999000	33.500000	33.560000	31.750000	32.750000	32.250000	604.000000	602.000000
1983.141000	33.440000	33.560000	31.750000	33.000000	32.250000	604.000000	602.000000
1984.279000	33.440000	33.500000	31.750000	32.750000	32.250000	605.000000	602.000000
1985.423000	33.500000	33.500000	31.750000	32.750000	32.500000	604.000000	603.000000
1986.541000	33.500000	33.560000	31.750000	32.750000	32.250000	604.000000	602.000000
1987.683000	33.500000	33.560000	31.750000	32.750000	32.250000	604.000000	602.000000
1988.832000	33.500000	33.560000	31.750000	32.750000	32.250000	605.000000	602.000000
1989.979000	33.440000	33.560000	31.750000	32.750000	32.250000	604.000000	602.000000
1991.108000	33.500000	33.560000	31.750000	32.750000	32.250000	604.000000	602.000000
1992.244000	33.500000	33.560000	31.750000	32.750000	32.250000	604.000000	602.000000
1993.376000	33.500000	33.560000	31.750000	32.750000	32.250000	604.000000	602.000000
1994.512000	33.500000	33.560000	31.500000	32.750000	32.250000	604.000000	603.000000
1995.654000	33.500000	33.560000	31.750000	33.000000	32.250000	605.000000	602.000000
1996.789000	33.500000	33.560000	31.500000	32.750000	32.250000	604.000000	602.000000
1997.934000	33.500000	33.560000	31.750000	32.750000	32.250000	604.000000	603.000000
1999.076000	33.500000	33.560000	31.750000	32.750000	32.500000	605.000000	603.000000
2000.214000	33.500000	33.560000	31.750000	33.000000	32.500000	605.000000	602.000000
2001.367000	33.500000	33.560000	31.500000	33.000000	32.250000	605.000000	603.000000
2002.520000	33.560000	33.560000	31.750000	32.750000	32.250000	604.000000	603.000000
2003.667000	33.500000	33.630000	32.000000	33.000000	32.250000	604.000000	603.000000
2004.808000	33.560000	33.560000	31.750000	33.000000	32.250000	604.000000	602.000000
2005.953000	33.560000	33.630000	32.000000	33.000000	32.250000	605.000000	603.000000
2007.097000	33.560000	33.630000	31.750000	33.000000	32.250000	605.000000	603.000000
2008.239000	33.560000	33.630000	31.500000	33.000000	32.250000	604.000000	603.000000
2009.373000	33.560000	33.630000	31.750000	32.750000	32.250000	605.000000	604.000000
2010.517000	33.560000	33.630000	31.750000	32.750000	32.250000	605.000000	603.000000
2011.644000	33.560000	33.630000	32.000000	32.750000	32.500000	605.000000	603.000000
2012.782000	33.560000	33.630000	32.000000	33.000000	32.250000	605.000000	603.000000
2013.922000	33.560000	33.630000	32.000000	32.750000	32.500000	605.000000	603.000000
2015.066000	33.560000	33.630000	32.000000	32.750000	32.250000	605.000000	603.000000
2016.211000	33.560000	33.630000	32.000000	32.750000	32.500000	606.000000	603.000000
2017.352000	33.560000	33.690000	32.000000	33.000000	32.250000	605.000000	604.000000
2018.502000	33.560000	33.690000	31.750000	33.000000	32.500000	605.000000	603.000000
2019.652000	33.630000	33.690000	31.750000	32.750000	32.750000	606.000000	604.000000
2020.804000	33.630000	33.690000	31.750000	33.000000	32.500000	605.000000	604.000000
2021.911000	33.560000	33.690000	31.500000	33.000000	32.500000	605.000000	603.000000
2023.055000	33.630000	33.690000	31.750000	33.000000	32.500000	605.000000	603.000000
2024.196000	33.630000	33.690000	31.750000	33.000000	32.500000	605.000000	604.000000
2025.341000	33.630000	33.690000	31.750000	33.000000	32.500000	606.000000	603.000000
2026.492000	33.630000	33.690000	31.750000	33.000000	32.500000	605.000000	603.000000
2027.643000	33.630000	33.690000	31.750000	33.000000	32.500000	605.000000	603.000000
2028.787000	33.630000	33.690000	32.000000	33.000000	32.500000	605.000000	604.000000
2029.934000	33.630000	33.690000	32.000000	33.000000	32.500000	606.000000	604.000000
2031.086000	33.630000	33.690000	32.000000	33.000000	32.750000	606.000000	604.000000
2032.190000	33.630000	33.690000	31.750000	33.000000	32.500000	606.000000	604.000000
2033.342000	33.630000	33.690000	32.000000	33.000000	32.500000	606.000000	605.000000
2034.486000	33.690000	33.690000	32.000000	33.000000	32.500000	606.000000	604.000000
2035.628000	33.630000	33.750000	32.000000	33.000000	32.750000	606.000000	604.000000
2036.772000	33.630000	33.690000	32.000000	33.000000	32.500000	606.000000	604.000000
2037.911000	33.690000	33.690000	32.000000	33.000000	32.500000	606.000000	604.000000
2039.045000	33.690000	33.690000	32.000000	33.000000	32.750000	605.000000	604.000000
2040.189000	33.690000	33.750000	32.000000	33.000000	32.500000	606.000000	605.000000
2041.333000	33.690000	33.750000	32.000000	33.000000	32.750000	606.000000	604.000000
2042.440000	33.690000	33.750000	32.000000	33.000000	32.750000	606.000000	604.000000
2043.584000	33.690000	33.750000	32.000000	33.000000	32.500000	606.000000	604.000000
2044.690000	33.690000	33.750000	32.000000	33.000000	32.750000	606.000000	604.000000
2045.834000	33.690000	33.750000	32.000000	33.000000	32.500000	605.000000	604.000000
2046.968000	33.690000	33.750000	32.000000	33.000000	32.750000	606.000000	604.000000
2048.114000	33.690000	33.750000	31.750000	33.000000	32.750000	606.000000	606.000000
2049.278000	33.690000	33.750000	32.000000	33.000000	32.500000	606.000000	604.000000
2050.423000	33.690000	33.750000	32.000000	33.250000	32.750000	607.000000	605.000000
2051.570000	33.690000	33.750000	32.000000	33.000000	32.500000	607.000000	604.000000
2052.680000	33.750000	33.750000	31.750000	33.250000	32.750000	607.000000	605.000000
2053.818000	33.690000	33.810000	32.000000	33.000000	32.500000	608.000000	605.000000
2054.973000	33.750000	33.810000	32.000000	33.000000	32.750000	606.000000	605.000000
2056.117000	33.750000	33.810000	32.000000	33.250000	32.750000	606.000000	604.000000
2057.266000	33.750000	33.810000	32.000000	33.250000	32.750000	607.000000	604.000000
2058.412000	33.750000	33.810000	32.000000	33.250000	32.750000	607.000000	605.000000
2059.549000	33.750000	33.810000	32.000000	33.250000	32.750000	607.000000	605.000000
2060.661000	33.750000	33.810000	32.000000	33.250000	32.750000	607.000000	606.000000
2061.815000	33.750000	33.810000	32.000000	33.250000	32.750000	607.000000	606.000000
2062.930000	33.750000	33.810000	32.000000	33.250000	32.750000	606.000000	605.000000
2064.100000	33.750000	33.810000	32.000000	33.250000	32.750000	607.000000	606.000000
2065.248000	33.750000	33.810000	32.000000	33.250000	32.750000	607.000000	605.000000
2066.384000	33.750000	33.810000	32.000000	33.000000	32.750000	607.000000	606.000000
2067.532000	33.750000	33.810000	32.000000	33.000000	32.750000	607.000000	605.000000
2068.679000	33.750000	33.810000	32.000000	33.000000	32.750000	607.000000	605.000000
2069.823000	33.750000	33.880000	32.000000	33.000000	32.750000	607.000000	605.000000
2070.975000	33.750000	33.880000	32.000000	33.000000	32.750000	607.000000	606.000000
2072.124000	33.810000	33.810000	32.000000	33.000000	32.750000	608.000000	606.000000
2073.235000	33.750000	33.880000	32.000000	33.000000	32.750000	607.000000	606.000000
2074.395000	33.810000	33.880000	32.000000	33.000000	33.000000	607.000000	606.000000
2075.538000	33.810000	33.880000	32.000000	33.000000	32.750000	608.000000	606.000000
2076.683000	33.810000	33.880000	32.000000	33.000000	32.750000	607.000000	605.000000
2077.840000	33.810000	33.880000	31.750000	33.250000	32.750000	608.000000	606.000000
2078.990000	33.810000	33.880000	31.750000	33.250000	32.750000	607.000000	607.000000
2080.105000	33.810000	33.880000	32.000000	33.250000	32.750000	607.000000	606.000000
2081.262000	33.810000	33.880000	32.000000	33.000000	32.750000	608.000000	606.000000
2082.412000	33.810000	33.940000	32.000000	33.250000	32.750000	608.000000	607.000000
2083.546000	33.810000	33.880000	32.000000	33.250000	32.750000	608.000000	606.000000
2084.696000	33.810000	33.880000	32.000000	33.250000	32.750000	608.000000	606.000000
2085.852000	33.810000	33.880000	32.000000	33.250000	32.750000	608.000000	606.000000
2086.996000	33.810000	33.880000	32.000000	33.250000	32.750000	608.000000	606.000000
2088.146000	33.880000	33.940000	32.000000	33.250000	32.750000	607.000000	606.000000
2089.304000	33.880000	33.940000	32.000000	33.250000	32.750000	608.000000	606.000000
2090.419000	33.880000	33.940000	32.000000	33.250000	32.750000	607.000000	606.000000
2091.571000	33.880000	33.940000	32.000000	33.250000	32.750000	608.000000	607.000000
2092.712000	33.880000	33.940000	32.000000	33.250000	32.750000	608.000000	606.000000
2093.861000	33.880000	33.940000	32.000000	33.250000	32.750000	608.000000	606.000000
2095.013000	33.880000	33.940000	32.000000	33.250000	32.750000	608.000000	607.000000
2096.175000	33.880000	33.940000	32.000000	33.250000	32.500000	608.000000	606.000000
2097.324000	33.880000	33.940000	32.000000	33.250000	32.750000	608.000000	607.000000
2098.485000	33.880000	33.940000	32.000000	33.250000	32.750000	609.000000	606.000000
2099.635000	33.880000	33.940000	32.000000	33.250000	32.750000	609.000000	607.000000
2100.747000	33.880000	33.940000	32.000000	33.250000	32.750000	608.000000	607.000000
2101.908000	33.880000	33.940000	32.000000	33.250000	32.750000	608.000000	607.000000
2103.059000	33.940000	33.940000	32.000000	33.250000	32.750000	608.000000	607.000000
2104.219000	33.880000	33.940000	32.000000	33.250000	32.750000	608.000000	606.000000
2105.370000	33.940000	33.940000	32.000000	33.250000	32.750000	608.000000	606.000000
2106.529000	33.940000	33.940000	32.000000	33.250000	32.750000	608.000000	606.000000
2107.677000	33.940000	34.000000	32.250000	33.250000	32.750000	609.000000	607.000000
2108.818000	33.940000	33.940000	32.000000	33.250000	32.750000	609.000000	607.000000
2109.932000	33.940000	34.000000	32.000000	33.250000	32.750000	609.000000	607.000000
2111.045000	33.940000	34.000000	32.000000	33.250000	32.750000	609.000000	607.000000
2112.206000	33.940000	34.000000	32.250000	33.250000	32.750000	609.000000	607.000000
2113.351000	33.940000	34.000000	32.000000	33.250000	33.000000	609.000000	607.000000
2114.510000	33.940000	34.000000	32.250000	33.250000	33.000000	609.000000	607.000000
2115.660000	33.940000	34.000000	32.250000	33.250000	32.750000	609.000000	608.000000
2116.804000	33.940000	34.000000	32.250000	33.250000	33.000000	609.000000	607.000000
2117.947000	33.940000	34.000000	32.000000	33.250000	33.000000	609.000000	607.000000
2119.095000	33.940000	34.000000	32.250000	33.250000	33.000000	609.000000	607.000000
2120.248000	33.940000	34.000000	32.000000	33.250000	33.000000	609.000000	607.000000
2121.362000	34.000000	34.000000	32.250000	33.250000	32.750000	609.000000	608.000000
2122.504000	34.000000	34.060000	32.250000	33.500000	32.750000	609.000000	607.000000
2123.646000	34.000000	34.060000	32.000000	33.250000	33.000000	609.000000	608.000000
2124.806000	34.000000	34.060000	32.250000	33.500000	32.750000	610.000000	608.000000
2125.957000	34.000000	34.060000	32.000000	33.250000	33.000000	608.000000	608.000000
2127.119000	34.000000	34.060000	32.250000	33.500000	32.750000	609.000000	607.000000
2128.265000	34.000000	34.060000	32.250000	33.250000	32.750000	609.000000	607.000000
2129.438000	34.000000	34.060000	32.250000	33.500000	32.750000	609.000000	608.000000
2130.597000	34.000000	34.060000	32.000000	33.250000	32.750000	610.000000	608.000000
2131.752000	34.000000	34.060000	32.000000	33.250000	33.000000	609.000000	608.000000
2132.913000	34.000000	34.060000	32.000000	33.250000	33.000000	609.000000	607.000000
2134.060000	34.000000	34.060000	32.000000	33.250000	32.750000	610.000000	608.000000
2135.204000	34.000000	34.060000	32.000000	33.500000	32.750000	610.000000	608.000000
2136.368000	34.060000	34.060000	32.000000	33.250000	32.750000	609.000000	607.000000
2137.516000	34.000000	34.060000	32.250000	33.250000	33.000000	610.000000	608.000000
2138.675000	34.000000	34.130000	32.250000	33.250000	33.250000	609.000000	608.000000
2139.830000	34.060000	34.060000	32.250000	33.250000	33.000000	610.000000	608.000000
2140.982000	34.060000	34.060000	32.250000	33.250000	33.000000	610.000000	608.000000
2142.137000	34.060000	34.060000	32.250000	33.250000	33.000000	611.000000	608.000000
2143.294000	34.060000	34.130000	32.250000	33.250000	32.750000	610.000000	608.000000
2144.440000	34.060000	34.130000	32.250000	33.250000	33.000000	609.000000	609.000000
2145.557000	34.060000	34.130000	32.000000	33.500000	32.750000	611.000000	608.000000
2146.716000	34.060000	34.130000	32.250000	33.500000	33.000000	610.000000	608.000000
2147.864000	34.060000	34.130000	32.250000	33.250000	33.000000	610.000000	608.000000
2149.029000	34.060000	34.130000	32.250000	33.250000	32.750000	610.000000	609.000000
2150.153000	34.060000	34.130000	32.000000	33.500000	33.000000	610.000000	609.000000
2151.304000	34.060000	34.130000	32.250000	33.250000	32.750000	610.000000	608.000000
2152.449000	34.060000	34.130000	32.250000	33.250000	33.000000	610.000000	609.000000
2153.611000	34.060000	34.190000	32.250000	33.500000	33.000000	610.000000	609.000000
2154.782000	34.130000	34.130000	32.250000	33.250000	33.000000	610.000000	608.000000
2155.937000	34.060000	34.130000	32.250000	33.500000	33.000000	610.000000	609.000000
2157.103000	34.060000	34.190000	32.250000	33.500000	33.000000	610.000000	608.000000
2158.264000	34.130000	34.190000	32.000000	33.500000	33.000000	611.000000	609.000000
2159.418000	34.130000	34.190000	32.000000	33.500000	33.000000	609.000000	609.000000
2160.586000	34.130000	34.190000	32.250000	33.500000	33.000000	611.000000	609.000000
2161.750000	34.130000	34.190000	32.000000	33.500000	33.000000	611.000000	608.000000
2162.914000	34.130000	34.190000	32.000000	33.500000	33.000000	610.000000	609.000000
2164.073000	34.130000	34.190000	32.250000	33.500000	33.000000	610.000000	609.000000
2165.229000	34.130000	34.190000	32.250000	33.500000	33.000000	611.000000	609.000000
2166.385000	34.130000	34.190000	32.250000	33.500000	33.000000	611.000000	610.000000
2167.540000	34.130000	34.190000	32.250000	33.500000	33.000000	611.000000	609.000000
2168.686000	34.130000	34.190000	32.250000	33.500000	33.000000	611.000000	610.000000
2169.825000	34.130000	34.190000	32.500000	33.500000	33.000000	611.000000	610.000000
2170.976000	34.130000	34.190000	32.250000	33.500000	33.250000	611.000000	609.000000
